particle,n_frames,D_um2_s,D_err,intercept_um2,fit_npts,size_px_med,size_cv,ecc_med,nn_px_med,mass_med
1772,281,0.20891423908411436,0.0021353607299684,0.2012985773066128,30,1.8884599913130369,0.21711555320422143,0.1355738541808722,44.0069058915111,596.0901689348455
3292,281,0.046924438224785904,0.0011788121468201635,0.1718179352673703,30,3.049352509080851,0.016030869367289122,0.3905458475714756,24.63432467872623,535.9890028293811
722,276,0.05696440155132449,0.0026839692930295893,0.13655904160343915,30,3.1531698313496004,0.01568700613077812,0.2569834727083923,14.246863638081006,323.62614451714023
3531,274,0.05247544579531729,0.001101505779373181,0.16293573754709653,30,3.286654907415051,0.01477261250022454,0.1933158989092569,17.399456064406987,382.28473853388607
3587,274,0.06474479457602374,0.002380916890304953,0.21663956339789514,30,2.854223735909061,0.13086770890907884,0.312120374872632,14.043887983382005,573.2895831126806
4119,273,0.031320353974971925,0.0026443576308649063,0.5878407727145446,30,3.0391964358766628,0.020930294879194594,0.2749204138606154,14.868153393671555,429.256778082625
3115,271,0.0464039263691632,0.003473728639632072,0.37661516708695364,30,3.254129499490501,0.01787391418278085,0.1992249493855938,20.311377734658166,576.5406786206462
1550,270,0.022587727467775973,0.0019031847212986333,0.32117488900665164,30,3.2038039249927426,0.018187832566503935,0.2182724368000245,14.13240806521782,509.3184162527393
49,268,0.1887754633630243,0.0008904231072513167,-0.010596317842208066,30,2.4801966867430814,0.05170354406302733,0.050458154962788104,134.47900654086976,1707.9143210782104
5061,268,0.2871979270256902,0.002726830932494961,-0.14563265227478162,30,2.0659839196646144,0.10724531610321822,0.0861190229092336,53.93258873209908,1020.8243149164371
2393,267,0.14415619525923354,0.0023823890844345604,0.11744377842029378,30,3.171273829926477,0.018877423468631603,0.3273364797165526,15.138711810731095,410.6008749584912
2522,267,0.07092997350318019,0.0017120323643151243,0.2715671714481278,30,3.145022483647008,0.01727561426116517,0.4174421635380365,22.727846869389733,472.4081610688857
5050,266,0.043061291799782284,0.001261622841805366,0.2882648390649669,30,3.1030221298906557,0.01643142267822615,0.3870942644272488,16.713919462500193,510.3792105941709
4220,260,0.07678480942476416,0.0022344841271943606,0.3640907407633787,30,2.165361242389754,0.12454256836822149,0.1184735062314119,13.189678420575586,1092.983449645471
3983,258,0.07614719883090895,0.001918115830095025,0.320359652227769,30,3.131006779640523,0.01732664306410202,0.38075869749003094,15.092151548547394,376.37629436683756
1613,258,0.061696952526170974,0.0017031148092049467,0.2453123442163454,30,3.0631494780195787,0.015378732933178024,0.4175553886794515,16.367650423511762,507.0751659098813
3192,257,0.03264234216785133,0.00369014858847709,0.44611414841958924,30,3.074831876500013,0.014215657483499825,0.4391574779874269,23.742794445128588,486.2059524763101
