particle,keep,proposed,reason,R_px_med,sym_med
11,1,single,,8.484427400039426,27.948729
4319,1,single,,8.478186281601454,19.740618
16,1,single,,7.892679391004355,18.366251
988,1,single,,7.463906714466953,18.005993
4498,1,single,,12.16870176794647,17.385414
9082,1,single,,8.042148769718363,11.662615
362,1,single,,7.534162444936083,7.3476535
8971,1,single,,10.644421132500362,7.25874125
5261,1,single,,7.635314422755405,6.5479628000000005
2342,1,single,,7.549333539951737,6.49030565
1827,1,single,,7.02797393470239,6.476299
105,1,single,,10.697544395776427,5.420632149999999
4940,1,single,,7.079216023886703,4.698339
5147,1,single,,11.521703589413876,4.4748332
